,Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Code Description,Type
11281,2021-07-06,08:00,Tuesday,RUNNYMEDE STATION,MUPAA,3,7,W,BD,5084,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
11282,2021-07-06,08:23,Tuesday,KENNEDY BD STATION,MUPAA,0,0,W,BD,5144,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
11283,2021-07-06,08:57,Tuesday,BLOOR STATION,TUO,3,6,N,YU,5896,Transportation Department - Other,SUB RMENU CODE
11284,2021-07-06,09:41,Tuesday,WELLESLEY STATION,MUNCA,0,0,N/A,YU,0,,
11285,2021-07-06,10:07,Tuesday,OLD MILL STATION,MUSC,0,0,E,BD,5343,Miscellaneous Speed Control,SUB RMENU CODE
11286,2021-07-06,10:46,Tuesday,VAUGHAN MC STATION,PUMEL,0,0,N/A,YU,0,Escalator/Elevator Incident,SUB RMENU CODE
11287,2021-07-06,10:57,Tuesday,SHEPPARD STATION,PUTR,5,8,S,YU,5386,Rail Related Problem,SUB RMENU CODE
11288,2021-07-06,11:38,Tuesday,SHEPPARD STATION,PUTR,6,9,S,YU,5846,Rail Related Problem,SUB RMENU CODE
11289,2021-07-06,11:41,Tuesday,DAVISVILLE STATION,PUSTS,3,6,N,YU,5451,Signals - Train Stops,SUB RMENU CODE
11290,2021-07-06,13:58,Tuesday,EGLINTON STATION,MUI,10,13,S,YU,5386,Injured or ill Customer (On Train) - Transported,SUB RMENU CODE
11291,2021-07-06,14:12,Tuesday,DUNDAS WEST STATION,PUMEL,0,0,N/A,BD,0,Escalator/Elevator Incident,SUB RMENU CODE
11292,2021-07-06,14:32,Tuesday,ST CLAIR STATION,TUO,0,0,S,YU,5481,Transportation Department - Other,SUB RMENU CODE
11293,2021-07-06,14:48,Tuesday,SHEPPARD STATION,PUTR,3,6,S,YU,5946,Rail Related Problem,SUB RMENU CODE
11294,2021-07-06,14:51,Tuesday,SPADINA YUS STATION,SUDP,0,0,N,YU,5526,Disorderly Patron,SUB RMENU CODE
11295,2021-07-06,15:21,Tuesday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,5541,No Operator Immediately Available - Not E.S.A. Related ,SUB RMENU CODE
11296,2021-07-06,15:50,Tuesday,KENNEDY BD STATION,PUTSC,4,8,W,BD,5069,Signal Control Problem - Track,SUB RMENU CODE
11297,2021-07-06,16:38,Tuesday,KENNEDY BD STATION,PUTSC,4,8,W,BD,5117,Signal Control Problem - Track,SUB RMENU CODE
11298,2021-07-06,16:58,Tuesday,WILSON STATION,MUATC,0,0,N,YU,5766,ATC Project,SUB RMENU CODE
11299,2021-07-06,17:59,Tuesday,LAWRENCE STATION,MUIRS,4,7,S,YU,5561,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
11300,2021-07-06,18:31,Tuesday,BLOOR STATION,MUIS,0,0,N,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11301,2021-07-06,18:49,Tuesday,BLOOR STATION,MUATC,0,0,S,YU,6071,ATC Project,SUB RMENU CODE
11302,2021-07-06,19:04,Tuesday,KIPLING STATION,PUMST,0,0,N/A,BD,0,Station Stairway Incident ,SUB RMENU CODE
11303,2021-07-06,21:03,Tuesday,VICTORIA PARK STATION,SUUT,6,13,W,BD,5067,Unauthorized at Track Level,SUB RMENU CODE
11304,2021-07-06,21:34,Tuesday,DUNDAS WEST STATION,SUAP,0,0,N/A,BD,0,Assault / Patron Involved,SUB RMENU CODE
11305,2021-07-06,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU / BD,0,Miscellaneous Other,SUB RMENU CODE
11306,2021-07-06,22:17,Tuesday,SPADINA BD STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11307,2021-07-06,22:36,Tuesday,SHEPPARD WEST STATION,MUPAA,0,0,N,YU,5746,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
11308,2021-07-06,23:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,B,YU,0,Miscellaneous Other,SUB RMENU CODE
11309,2021-07-06,23:10,Tuesday,OSGOODE STATION,SUDP,6,13,S,YU,5596,Disorderly Patron,SUB RMENU CODE
11310,2021-07-06,23:14,Tuesday,QUEEN'S PARK STATION,SUDP,7,14,N,YU,5836,Disorderly Patron,SUB RMENU CODE
11311,2021-07-06,23:45,Tuesday,COXWELL STATION,MUIS,0,0,E,BD,5160,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11312,2021-07-06,00:36,Tuesday,YONGE BD STATION,SUDP,0,0,W,BD,0,Disorderly Patron,SUB RMENU CODE
11313,2021-07-06,01:57,Tuesday,KENNEDY BD STATION,PUSTC,17,24,E,BD,5066,Signals - Track Circuit Problems,SUB RMENU CODE
11314,2021-07-06,18:57,Tuesday,BAYVIEW STATION,PUOPO,3,8,E,SHP,6171,OPTO (COMMS) Train Door Monitoring,SUB RMENU CODE
11315,2021-07-06,23:04,Tuesday,LESLIE STATION,PUOPO,3,7,W,SHP,6146,OPTO (COMMS) Train Door Monitoring,SUB RMENU CODE
11316,2021-07-07,08:33,Wednesday,SCARBOROUGH CTR STATIO,ERDO,15,20,S,SRT,3022,Door Problems - Faulty Equipment,SRT RMENU CODE
11317,2021-07-07,02:52,Wednesday,YORK MILLS STATION,PUTOE,0,0,N,YU,0,T & S Operator Related Problems,SUB RMENU CODE
11318,2021-07-07,03:39,Wednesday,COLLEGE TO KING,PUTO,0,0,N/A,YU,0,T&S Other,SUB RMENU CODE
11319,2021-07-07,16:08,Wednesday,SCARBOROUGH CTR STATIO,MRUI,0,0,N/A,SRT,0,Injured or ill Customer (On Train) - Transported,SRT RMENU CODE
11320,2021-07-07,05:51,Wednesday,GREENWOOD STATION,EUDO,7,12,E,BD,5192,Door Problems - Faulty Equipment,SUB RMENU CODE
11321,2021-07-07,22:30,Wednesday,SCARBOROUGH CTR STATIO,SRO,0,0,N/A,SRT,0,Passenger Other,SRT RMENU CODE
11322,2021-07-07,06:04,Wednesday,UNION STATION,TUO,4,7,N,YU,5426,Transportation Department - Other,SUB RMENU CODE
11323,2021-07-07,06:20,Wednesday,DAVISVILLE STATION,PUSTS,3,6,N,YU,5426,Signals - Train Stops,SUB RMENU CODE
11324,2021-07-07,06:23,Wednesday,FINCH STATION,MUSC,0,0,S,YU,5551,Miscellaneous Speed Control,SUB RMENU CODE
11325,2021-07-07,07:28,Wednesday,RUNNYMEDE STATION,SUAP,0,0,N/A,BD,0,Assault / Patron Involved,SUB RMENU CODE
11326,2021-07-07,09:33,Wednesday,HIGHWAY 407 STATION,SUDP,0,0,N,BD,5646,Disorderly Patron,SUB RMENU CODE
11327,2021-07-07,10:33,Wednesday,FINCH STATION,MUPAA,0,0,S,YU,5866,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
11328,2021-07-07,11:31,Wednesday,VAUGHAN MC STATION,TUNIP,4,7,S,YU,5791,Operator Not In Position,SUB RMENU CODE
11329,2021-07-07,12:29,Wednesday,KENNEDY BD STATION,PUSTC,10,14,W,BD,5059,Signals - Track Circuit Problems,SUB RMENU CODE
11330,2021-07-07,12:39,Wednesday,ROYAL YORK STATION,TUSC,9,13,E,BD,5297,Operator Overspeeding,SUB RMENU CODE
11331,2021-07-07,13:05,Wednesday,QUEEN STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11332,2021-07-07,13:38,Wednesday,EGLINTON STATION,EUBK,3,7,S,YU,5911,Brakes,SUB RMENU CODE
11333,2021-07-07,14:56,Wednesday,EGLINTON STATION,TUMVS,0,0,N,YU,5701,Operator Violated Signal,SUB RMENU CODE
11334,2021-07-07,14:56,Wednesday,KEELE STATION,MUSC,3,7,W,BD,5059,Miscellaneous Speed Control,SUB RMENU CODE
11335,2021-07-07,15:07,Wednesday,EGLINTON STATION,MUIRS,3,6,S,YU,5746,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
11336,2021-07-07,15:28,Wednesday,BLOOR STATION,MUIR,3,6,S,YU,5766,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
11337,2021-07-07,15:48,Wednesday,BLOOR STATION,MUIS,0,0,N,YU,5901,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11338,2021-07-07,15:48,Wednesday,BLOOR STATION,MUIR,12,15,S,YU,5951,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
11339,2021-07-07,16:58,Wednesday,YONGE BD STATION,MUO,4,8,W,BD,5363,Miscellaneous Other,SUB RMENU CODE
11340,2021-07-07,17:48,Wednesday,SPADINA BD STATION,SUDP,3,7,E,BD,5297,Disorderly Patron,SUB RMENU CODE
11341,2021-07-07,19:37,Wednesday,PIONEER VILLAGE STATIO,SUO,0,0,N,YU,5861,Passenger Other,SUB RMENU CODE
11342,2021-07-07,19:41,Wednesday,PAPE STATION,MUO,0,0,E,BD,5324,Miscellaneous Other,SUB RMENU CODE
11343,2021-07-07,19:50,Wednesday,SPADINA YUS STATION,SUDP,3,6,N,YU,5676,Disorderly Patron,SUB RMENU CODE
11344,2021-07-07,19:53,Wednesday,SPADINA BD STATION,SUDP,0,0,E,BD,5223,Disorderly Patron,SUB RMENU CODE
11345,2021-07-07,20:02,Wednesday,CASTLE FRANK STATION,SUDP,0,0,N/A,BD,0,Disorderly Patron,SUB RMENU CODE
11346,2021-07-07,20:04,Wednesday,CASTLE FRANK STATION,SUDP,0,0,W,BD,5142,Disorderly Patron,SUB RMENU CODE
11347,2021-07-07,20:45,Wednesday,BLOOR STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
11348,2021-07-07,20:51,Wednesday,ST PATRICK STATION,SUDP,4,11,N,YU,5936,Disorderly Patron,SUB RMENU CODE
11349,2021-07-07,21:54,Wednesday,YONGE BD STATION,PUSTS,0,0,W,BD,5142,Signals - Train Stops,SUB RMENU CODE
11350,2021-07-07,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,B,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
11351,2021-07-07,22:01,Wednesday,KENNEDY BD STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11352,2021-07-07,22:24,Wednesday,YONGE BD STATION,PUSTS,3,10,W,BD,5211,Signals - Train Stops,SUB RMENU CODE
11353,2021-07-07,22:34,Wednesday,ST ANDREW STATION,SUDP,0,0,N,YU,5926,Disorderly Patron,SUB RMENU CODE
11354,2021-07-07,22:42,Wednesday,ST ANDREW STATION,SUDP,5,12,N,YU,6066,Disorderly Patron,SUB RMENU CODE
11355,2021-07-07,22:50,Wednesday,ST ANDREW STATION,SUDP,3,10,S,YU,5941,Disorderly Patron,SUB RMENU CODE
11356,2021-07-07,23:00,Wednesday,DUPONT STATION,MUPAA,0,0,N,YU,5651,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
11357,2021-07-07,23:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,B,YU,0,Miscellaneous Other,SUB RMENU CODE
11358,2021-07-07,23:16,Wednesday,DUNDAS STATION,MUIS,0,0,N,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11359,2021-07-07,00:00,Wednesday,KENNEDY BD STATION,MUO,0,0,E,BD,0,Miscellaneous Other,SUB RMENU CODE
11360,2021-07-07,00:30,Wednesday,YORK MILLS STATION,TUOS,4,11,S,YU,5506,Operator Overshot Platform,SUB RMENU CODE
11361,2021-07-07,01:06,Wednesday,FINCH STATION,MUIS,0,0,S,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11362,2021-07-08,02:07,Thursday,DAVISVILLE YARD,PUTOE,0,0,N,YU,0,T & S Operator Related Problems,SUB RMENU CODE
11363,2021-07-08,12:53,Thursday,MCCOWAN STATION,ERDO,0,0,S,SRT,3022,Door Problems - Faulty Equipment,SRT RMENU CODE
11364,2021-07-08,02:27,Thursday,KIPLING STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11365,2021-07-08,05:32,Thursday,JANE STATION,MUIS,0,0,E,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11366,2021-07-08,06:01,Thursday,GREENWOOD STATION,MUTO,4,9,E,BD,5113,Misc. Transportation Other - Employee Non-Chargeable,SUB RMENU CODE
11367,2021-07-08,08:28,Thursday,ROSEDALE STATION,MUATC,4,7,S,YU,5526,ATC Project,SUB RMENU CODE
11368,2021-07-08,08:40,Thursday,SHEPPARD STATION,MUO,0,0,N/A,YU,0,Miscellaneous Other,SUB RMENU CODE
11369,2021-07-08,10:03,Thursday,DUNDAS STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11370,2021-07-08,11:20,Thursday,EGLINTON STATION,MUNCA,0,0,N/A,YU,0,,
11371,2021-07-08,12:57,Thursday,YORK MILLS STATION,TUSC,0,0,N,YU,5931,Operator Overspeeding,SUB RMENU CODE
11372,2021-07-08,13:24,Thursday,HIGHWAY 407 STATION,MUPAA,0,0,N,YU,5556,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
11373,2021-07-08,13:30,Thursday,QUEEN'S PARK STATION,MUIRS,0,0,N,YU,5616,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
11374,2021-07-08,14:06,Thursday,RUNNYMEDE STATION,TUO,0,0,W,BD,5285,Transportation Department - Other,SUB RMENU CODE
11375,2021-07-08,15:19,Thursday,LAWRENCE STATION,TUOS,3,6,S,YU,5611,Operator Overshot Platform,SUB RMENU CODE
11376,2021-07-08,16:26,Thursday,EGLINTON STATION,EUNT,4,7,S,YU,5431,Equipment - No Trouble Found,SUB RMENU CODE
11377,2021-07-08,16:33,Thursday,ST ANDREW STATION,EUNT,3,6,S,YU,5516,Equipment - No Trouble Found,SUB RMENU CODE
11378,2021-07-08,16:53,Thursday,ST GEORGE YUS STATION,MUIE,14,17,S,YU,5666,Injured Employee,SUB RMENU CODE
11379,2021-07-08,17:01,Thursday,SHEPPARD STATION,MUIRS,0,0,S,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
11380,2021-07-08,17:04,Thursday,KING STATION,MUIRS,0,0,S,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
11381,2021-07-08,17:14,Thursday,OSSINGTON STATION,TUNCA,0,0,N/A,BD,0,,
11382,2021-07-08,17:31,Thursday,SPADINA BD STATION,MUD,0,0,W,BD,5112,Door Problems - Passenger Related,SUB RMENU CODE
11383,2021-07-08,17:38,Thursday,PIONEER VILLAGE STATIO,MUSAN,3,6,S,YU,5571,Unsanitary Vehicle,SUB RMENU CODE
11384,2021-07-08,17:48,Thursday,WARDEN STATION,TUMVS,0,0,W,BD,5352,Operator Violated Signal,SUB RMENU CODE
11385,2021-07-08,19:58,Thursday,SUMMERHILL STATION,MUPAA,0,0,S,YU,5761,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
11386,2021-07-08,20:26,Thursday,DUNDAS STATION,MUSAN,5,10,N,YU,5966,Unsanitary Vehicle,SUB RMENU CODE
11387,2021-07-08,20:28,Thursday,FINCH STATION,PUTD,5,10,N,YU,6076,Track Level Debris - Controllable,SUB RMENU CODE
11388,2021-07-08,20:59,Thursday,BROADVIEW STATION,PUMST,0,0,N/A,BD,0,Station Stairway Incident ,SUB RMENU CODE
11389,2021-07-08,21:42,Thursday,BROADVIEW STATION,MUIRS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
11390,2021-07-08,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
11391,2021-07-08,22:43,Thursday,BLOOR STATION,SUDP,0,0,N,YU,0,Disorderly Patron,SUB RMENU CODE
11392,2021-07-08,23:00,Thursday,ST CLAIR WEST STATION,MUO,0,0,B,YUS,0,Miscellaneous Other,SUB RMENU CODE
11393,2021-07-08,23:07,Thursday,OSSINGTON STATION,SUDP,7,14,E,BD,5038,Disorderly Patron,SUB RMENU CODE
11394,2021-07-08,23:34,Thursday,KENNEDY BD STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11395,2021-07-08,00:54,Thursday,BAY STATION,SUDP,4,11,W,BD,5135,Disorderly Patron,SUB RMENU CODE
11396,2021-07-08,01:00,Thursday,ROSEDALE STATION,MUATC,4,11,S,YU,5961,ATC Project,SUB RMENU CODE
11397,2021-07-08,11:37,Thursday,DON MILLS STATION,TUSC,0,0,E,SHP,6196,Operator Overspeeding,SUB RMENU CODE
11398,2021-07-08,12:21,Thursday,SHEPPARD-YONGE STATION,TUMVS,0,0,W,SHP,6186,Operator Violated Signal,SUB RMENU CODE
11399,2021-07-08,18:51,Thursday,LESLIE STATION,TUSC,0,0,W,SHP,6186,Operator Overspeeding,SUB RMENU CODE
11400,2021-07-09,07:03,Friday,KING STATION,PUMEL,0,0,N/A,YU,0,Escalator/Elevator Incident,SUB RMENU CODE
11401,2021-07-09,00:05,Friday,MCCOWAN YARD,MRIE,0,0,N/A,SRT,3014,Injured Employee,SRT RMENU CODE
11402,2021-07-09,07:05,Friday,KENNEDY BD STATION,SUDP,3,7,W,BD,5120,Disorderly Patron,SUB RMENU CODE
11403,2021-07-09,09:56,Friday,COXWELL STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11404,2021-07-09,11:48,Friday,ISLINGTON STATION,SUDP,0,0,N/A,BD,0,Disorderly Patron,SUB RMENU CODE
11405,2021-07-09,11:54,Friday,KENNEDY BD STATION,PUMEL,0,0,N/A,BD,0,Escalator/Elevator Incident,SUB RMENU CODE
11406,2021-07-09,12:04,Friday,UNION STATION,SUUT,4,7,N,YU,5971,Unauthorized at Track Level,SUB RMENU CODE
11407,2021-07-09,13:38,Friday,BATHURST STATION,MUIR,11,15,W,BD,5293,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
11408,2021-07-09,14:06,Friday,BROADVIEW STATION,MUI,9,13,W,BD,5140,Injured or ill Customer (On Train) - Transported,SUB RMENU CODE
11409,2021-07-09,14:09,Friday,UNION STATION,MUIR,9,12,N,YU,5936,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
11410,2021-07-09,14:18,Friday,KIPLING STATION,MUTO,4,8,E,BD,5211,Misc. Transportation Other - Employee Non-Chargeable,SUB RMENU CODE
11411,2021-07-09,14:27,Friday,DAVISVILLE STATION,MUPAA,0,0,N,YU,5966,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
11412,2021-07-09,14:53,Friday,MAIN STREET STATION,TUSC,0,0,W,BD,5290,Operator Overspeeding,SUB RMENU CODE
11413,2021-07-09,14:58,Friday,FINCH STATION,MUPAA,0,0,S,YU,5626,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
11414,2021-07-09,15:09,Friday,SHEPPARD STATION,MUPAA,3,6,S,YU,5556,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
11415,2021-07-09,15:59,Friday,KIPLING STATION,MUTO,4,8,W,BD,5211,Misc. Transportation Other - Employee Non-Chargeable,SUB RMENU CODE
11416,2021-07-09,17:18,Friday,ST GEORGE BD STATION,SUDP,3,8,E,BD,5142,Disorderly Patron,SUB RMENU CODE
11417,2021-07-09,18:02,Friday,OSSINGTON STATION,MUPLA,61,65,E,BD,5075,Fire/Smoke Plan A,SUB RMENU CODE
11418,2021-07-09,18:48,Friday,SPADINA BD STATION,MUNCA,0,0,N/A,BD,0,,
11419,2021-07-09,18:55,Friday,KIPLING STATION,MUTO,4,8,W,BD,5211,Misc. Transportation Other - Employee Non-Chargeable,SUB RMENU CODE
11420,2021-07-09,18:57,Friday,YONGE BD STATION,SUAP,0,0,N/A,BD,0,Assault / Patron Involved,SUB RMENU CODE
11421,2021-07-09,18:58,Friday,YORK MILLS STATION,MUIS,0,0,S,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11422,2021-07-09,18:59,Friday,SHERBOURNE STATION,MUPAA,3,8,E,BD,5216,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
11423,2021-07-09,19:39,Friday,DUNDAS STATION,SUUT,0,0,N,YU,5621,Unauthorized at Track Level,SUB RMENU CODE
11424,2021-07-09,20:15,Friday,KENNEDY BD STATION,SUAP,7,14,E,BD,5152,Assault / Patron Involved,SUB RMENU CODE
11425,2021-07-09,20:16,Friday,YONGE BD STATION,EUSC,0,0,E,BD,6001,Speed Control Equipment  ,SUB RMENU CODE
11426,2021-07-09,20:25,Friday,BROADVIEW STATION,EUSC,0,0,E,BD,6001,Speed Control Equipment  ,SUB RMENU CODE
11427,2021-07-09,20:44,Friday,WILSON STATION,MUI,19,26,S,YU,5456,Injured or ill Customer (On Train) - Transported,SUB RMENU CODE
11428,2021-07-09,21:17,Friday,EGLINTON STATION,PUMEL,0,0,N/A,YU,0,Escalator/Elevator Incident,SUB RMENU CODE
11429,2021-07-09,21:20,Friday,YONGE BD STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11430,2021-07-09,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
11431,2021-07-09,22:10,Friday,BLOOR STATION,SUEAS,8,15,N,YU,5651,Emergency Alarm Station Activation,SUB RMENU CODE
11432,2021-07-09,23:30,Friday,SPADINA BD STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11433,2021-07-09,00:35,Friday,COLLEGE STATION,SUDP,0,0,S,YU,5581,Disorderly Patron,SUB RMENU CODE
11434,2021-07-09,01:07,Friday,MAIN STREET STATION,MUIRS,0,0,W,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
11435,2021-07-09,01:18,Friday,KEELE STATION,PUMEL,0,0,N/A,BD,0,Escalator/Elevator Incident,SUB RMENU CODE
11436,2021-07-09,01:18,Friday,ROSEDALE STATION,MUIS,0,0,N,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11437,2021-07-09,10:31,Friday,SHEPPARD STATION,PUMEL,0,0,N/A,SHP,0,Escalator/Elevator Incident,SUB RMENU CODE
11438,2021-07-09,13:48,Friday,BAYVIEW STATION,MUIRS,0,0,W,SHP,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
11439,2021-07-09,17:03,Friday,BAYVIEW STATION,PUOPO,5,10,E,SHP,6181,OPTO (COMMS) Train Door Monitoring,SUB RMENU CODE
11440,2021-07-09,17:20,Friday,SHEPPARD-YONGE STATION,MUPAA,5,10,E,SHP,6156,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
11441,2021-07-09,17:40,Friday,BESSARION STATION,PUOPO,5,10,E,SHP,6181,OPTO (COMMS) Train Door Monitoring,SUB RMENU CODE
11442,2021-07-10,01:22,Saturday,SCARBOROUGH CTR STATIO,MRUIR,0,0,N/A,SRT,0,Injured or ill Customer (On Train) - Medical Aid Refused,SRT RMENU CODE
11443,2021-07-10,02:00,Saturday,YORKDALE STATION,TUO,4,11,N,YU,5656,Transportation Department - Other,SUB RMENU CODE
11444,2021-07-10,06:35,Saturday,FINCH STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11445,2021-07-10,09:28,Saturday,NORTH YORK CTR STATION,MUO,0,0,N/A,YU,0,Miscellaneous Other,SUB RMENU CODE
11446,2021-07-10,09:36,Saturday,KENNEDY BD STATION,TUMVS,5,10,E,BD,5253,Operator Violated Signal,SUB RMENU CODE
11447,2021-07-10,10:23,Saturday,KIPLING STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
11448,2021-07-10,10:46,Saturday,VAUGHAN MC STATION,MUNOA,4,8,S,YU,0,No Operator Immediately Available - Not E.S.A. Related ,SUB RMENU CODE
11449,2021-07-10,10:51,Saturday,WILSON STATION,EUO,5,9,S,YU,5841,RC&S Other,SUB RMENU CODE
11450,2021-07-10,11:28,Saturday,VICTORIA PARK STATION,SUAP,0,0,W,BD,5005,Assault / Patron Involved,SUB RMENU CODE
11451,2021-07-10,12:07,Saturday,ISLINGTON STATION,TUMVS,3,7,W,BD,5155,Operator Violated Signal,SUB RMENU CODE
11452,2021-07-10,12:12,Saturday,KIPLING STATION,TUO,4,8,W,BD,5155,Transportation Department - Other,SUB RMENU CODE
11453,2021-07-10,12:52,Saturday,ST PATRICK STATION,MUIRS,0,0,S,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
11454,2021-07-10,12:59,Saturday,OSSINGTON STATION,SUDP,3,7,W,BD,5168,Disorderly Patron,SUB RMENU CODE
11455,2021-07-10,13:48,Saturday,ROYAL YORK STATION,MUIR,0,0,W,BD,5227,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
11456,2021-07-10,14:11,Saturday,FINCH STATION,TUNIP,4,8,S,YU,5611,Operator Not In Position,SUB RMENU CODE
11457,2021-07-10,16:16,Saturday,BROADVIEW STATION,SUDP,3,7,W,BD,5023,Disorderly Patron,SUB RMENU CODE
11458,2021-07-10,16:28,Saturday,DUNDAS STATION,SUAP,0,0,N/A,YU,0,Assault / Patron Involved,SUB RMENU CODE
11459,2021-07-10,17:19,Saturday,VAUGHAN MC STATION,MUNOA,4,8,S,YU,0,No Operator Immediately Available - Not E.S.A. Related ,SUB RMENU CODE
11460,2021-07-10,18:20,Saturday,VAUGHAN MC STATION,MUNOA,5,10,S,YU,0,No Operator Immediately Available - Not E.S.A. Related ,SUB RMENU CODE
11461,2021-07-10,18:25,Saturday,YONGE BD STATION,SUAP,0,0,E,BD,0,Assault / Patron Involved,SUB RMENU CODE
11462,2021-07-10,18:29,Saturday,SPADINA BD STATION,MUPAA,0,0,W,BD,5168,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
11463,2021-07-10,19:21,Saturday,BATHURST STATION,SUUT,5,9,W,BD,5170,Unauthorized at Track Level,SUB RMENU CODE
11464,2021-07-10,20:13,Saturday,LAWRENCE STATION,MUPAA,0,0,S,YU,5866,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
11465,2021-07-10,21:25,Saturday,DUNDAS WEST STATION,SUDP,0,0,N/A,BD,0,Disorderly Patron,SUB RMENU CODE
11466,2021-07-10,21:30,Saturday,BROADVIEW STATION,SUDP,4,11,E,BD,5189,Disorderly Patron,SUB RMENU CODE
11467,2021-07-10,21:40,Saturday,DUNDAS WEST STATION,SUDP,0,0,N/A,BD,0,Disorderly Patron,SUB RMENU CODE
11468,2021-07-10,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
11469,2021-07-10,22:26,Saturday,ST CLAIR WEST STATION,PUMEL,0,0,N/A,YU,0,Escalator/Elevator Incident,SUB RMENU CODE
11470,2021-07-10,23:03,Saturday,KENNEDY BD STATION,MUPAA,0,0,E,BD,5112,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
11471,2021-07-10,23:13,Saturday,VAUGHAN MC STATION,SUDP,0,0,N/A,YU,0,Disorderly Patron,SUB RMENU CODE
